#{"t_start": 1617160204.1410244, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1054,45.713599
-20.0,985,87.071471
-20.0,920,132.085391
-20.0,931,172.090362
-21.0,822,206.909102
-21.0,914,246.864684
-20.0,866,287.119174
-20.0,842,327.346724
-20.0,1045,373.688155
-20.0,917,414.776951
-20.0,841,454.473795
-20.0,863,489.888939
-21.0,913,530.752264
-20.0,837,570.607949
-21.0,881,610.65706
-20.0,836,645.613878
-21.0,823,684.944192
-21.0,789,719.262102
-21.0,968,759.602254
-21.0,839,799.175692
-21.0,882,839.162678
-19.0,1050,884.868425
-20.0,1017,930.528259
-20.0,899,970.754242
-21.0,962,1011.875361
-21.0,845,1051.708843
-21.0,938,1092.255674
-20.0,1073,1143.444784
-20.0,978,1184.376307
-19.0,1073,1234.376778
-18.0,1126,1280.856464
-21.0,945,1326.633311
-20.0,901,1366.937571
-21.0,967,1407.98666
-20.0,913,1452.096803
-20.0,840,1486.835122
-21.0,821,1521.139387
-21.0,841,1560.749543
-19.0,917,1601.465643
-21.0,789,1636.161234
-21.0,897,1676.879796
-21.0,903,1717.159359
-21.0,778,1752.048094
-20.0,990,1797.714921
-20.0,866,1837.349258
-20.0,1070,1884.365253
-21.0,851,1923.351936
-19.0,916,1964.010213
-20.0,838,2003.042792
-20.0,834,2040.438031
-21.0,818,2076.119756
-21.0,824,2115.427184
-19.0,1027,2161.837979
-20.0,986,2207.054123
-19.0,970,2248.383511
-21.0,813,2283.398016
-21.0,851,2323.229484
-20.0,913,2363.757618
-21.0,823,2403.730442
-21.0,822,2437.909522
-20.0,840,2477.081544
-21.0,819,2511.799012
-20.0,918,2552.314134
-17.0,1293,2609.632576
-20.0,920,2650.652748
-21.0,807,2689.925653
-21.0,908,2730.287182
-19.0,1159,2783.693352
-20.0,991,2825.025171
-21.0,968,2869.983286
-18.0,1219,2927.54336
-21.0,1147,2974.357447
-17.0,1551,3048.359926
-20.0,1366,3107.009852
-20.0,1569,3176.716935
-21.0,1425,3244.302272
-18.0,1621,3314.311713
-20.0,1432,3377.629616
-21.0,1335,3439.795792
-21.0,1817,3520.035612
-19.0,2078,3613.419363
-17.0,2272,3716.774107
-16.0,2274,3819.924099
-17.0,2121,3912.85952
-12.0,2836,4040.13466
-17.0,2566,4155.975327
-15.0,2910,4287.281869
-17.0,2218,4385.16206
-14.0,2593,4504.878613
-21.0,2241,4603.910373
-13.0,2416,4712.696662
-17.0,2416,4820.482716
-19.0,2551,4935.135485
-17.0,2531,5049.517246
-16.0,2585,5164.684631
-21.0,2101,5257.721331
-17.0,2761,5383.274184
-19.0,3061,5521.298483
-15.0,2972,5653.927286
-20.0,2672,5773.896612
-19.0,2116,5867.08565
-15.0,2528,5980.820059
-19.0,1973,6068.09522
-13.0,3358,6221.494027
-15.0,2773,6343.120035
-20.0,2583,6458.038327
-15.0,3047,6594.267785
-14.0,2654,6713.361522
-17.0,2829,6839.557844
-7.0,3529,6996.106513
-9.0,3372,7149.445314
-10.0,3635,7310.109478
-15.0,2530,7425.366626
-16.0,2614,7539.642937
-11.0,3146,7682.388702
-6.0,4324,7874.887847
-12.0,2636,7990.838818
-6.0,4129,8177.7417
-12.0,2824,8302.957238
3.0,4562,8502.978602
7.0,3696,8669.160902
5.0,3784,8840.062202
3.0,4536,9040.160259
2.0,4144,9222.724822
-4.0,3882,9398.724895
5.0,4185,9581.577025
1.0,3627,9745.536837
3.0,3641,9905.968633
9.0,3355,10055.634233
-13.0,2597,10173.720385
-13.0,2385,10276.71277
-12.0,2838,10402.837188
-15.0,2223,10505.405132
6.0,3730,10671.440054
-1.0,4871,10888.537629
12.0,3599,11049.617588
5.0,4030,11226.915185
-3.0,4113,11415.481126
8.0,3313,11558.081742
9.0,3012,11694.976742
3.0,3637,11854.055476
9.0,2998,11989.249605
7.0,2973,12120.019659
11.0,3123,12256.080112
3.0,4217,12444.414854
11.0,2809,12570.512185
11.0,3799,12746.253887
10.0,3333,12893.091918
12.0,3034,13029.029869
9.0,2928,13155.599195
13.0,2805,13281.254755
16.0,2552,13394.990189
12.0,2894,13525.659774
16.0,2481,13635.194972
18.0,2183,13734.775157
16.0,2358,13842.035472
14.0,2638,13956.04686
20.0,1812,14035.841797
20.0,1723,14114.784573
10.0,2682,14235.860915
16.0,2298,14337.964229
19.0,2108,14429.533685
19.0,1893,14514.547364
16.0,2218,14613.497747
16.0,2077,14704.923945
19.0,2094,14801.089478
19.0,1928,14886.466316
21.0,1794,14965.473863
20.0,1826,15045.992113
18.0,2212,15143.72102
14.0,2309,15246.111893
15.0,2243,15347.872399
17.0,2211,15445.007344
16.0,2280,15550.328083
20.0,1710,15625.513174
20.0,1711,15703.641492
13.0,2209,15801.069217
19.0,1917,15886.379507
12.0,2442,15994.497558
20.0,1748,16075.266975
19.0,1781,16151.960598
17.0,1947,16242.219249
20.0,1789,16322.881127
21.0,1754,16397.778686
16.0,2113,16494.426891
14.0,2242,16592.343395
18.0,1854,16679.602982
18.0,1976,16766.197266
19.0,1822,16847.123947
18.0,1990,16938.301877
17.0,2305,17041.399719
21.0,1770,17121.685764
21.0,1774,17200.494085
20.0,1763,17276.734027
17.0,2248,17378.944745
16.0,2039,17470.049368
17.0,1917,17555.274617
20.0,1871,17636.17793
20.0,1840,17720.045204
18.0,1837,17801.990032
20.0,1785,17881.080826
20.0,1887,17966.114011
19.0,1870,18046.68528
17.0,1906,18133.004504
21.0,1748,18212.652614
18.0,1889,18297.927536
21.0,1660,18372.584334
19.0,1916,18453.254475
16.0,2088,18549.587645
20.0,1833,18630.151947
18.0,1965,18716.996464
21.0,1674,18790.780503
21.0,1715,18870.002796
19.0,1898,18954.775887
21.0,1661,19028.378068
18.0,1872,19109.592666
17.0,2092,19206.409956
19.0,1818,19286.840993
18.0,1864,19368.104374
19.0,1874,19452.786358
21.0,1793,19537.944849
16.0,2100,19629.456498
20.0,1788,19709.200013
16.0,2020,19800.81316
16.0,2238,19898.807456
20.0,1780,19978.518634
19.0,1910,20064.505525
21.0,1712,20143.587674
19.0,2021,20230.719501
14.0,2020,20322.338339
20.0,1770,20402.972363
20.0,1712,20477.541025
17.0,2111,20573.736473
19.0,1863,20655.726717
12.0,2365,20763.247774
19.0,1870,20842.639606
21.0,1696,20921.670747
20.0,1731,20997.775126
19.0,1766,21077.363135
18.0,1916,21162.96729
12.0,2209,21260.139236
19.0,1801,21340.373688
20.0,1820,21420.301672
17.0,2070,21518.330202
14.0,2410,21622.632203
20.0,1798,21702.943644
13.0,2122,21798.535097
18.0,1887,21884.475225
20.0,1877,21965.036804
16.0,1991,22055.91698
18.0,1911,22142.213387
18.0,1999,22229.152608
20.0,1807,22308.827006
17.0,1941,22399.674742
19.0,1887,22480.108273
19.0,1895,22565.493086
16.0,2085,22657.664315
18.0,1903,22743.907026
19.0,1867,22830.371623
18.0,1888,22916.591572
15.0,2161,23011.009075
21.0,1659,23086.016376
18.0,1824,23170.768205
21.0,1770,23246.657764
12.0,2350,23354.19891
20.0,1817,23434.624408
18.0,1836,23515.482029
17.0,2194,23613.476994
18.0,1834,23698.60746
18.0,1920,23784.649866
19.0,1877,23866.101754
20.0,1845,23951.432029
19.0,1813,24031.351487
20.0,1815,24112.517688
20.0,1726,24193.3253
21.0,1749,24268.733444
20.0,1841,24353.379185
19.0,1913,24436.528705
20.0,1835,24523.223066
21.0,1674,24598.085194
18.0,1916,24684.741204
14.0,2325,24789.22211
20.0,1848,24871.543354
19.0,1840,24956.378089
20.0,1749,25032.220822
20.0,1726,25111.981945
21.0,1667,25187.172187
18.0,1888,25272.501184
18.0,2022,25359.94699
21.0,1696,25439.7416
20.0,1750,25515.629476
19.0,1844,25602.030288
19.0,1824,25682.763988
20.0,1774,25763.614861
20.0,1681,25839.019691
20.0,1678,25914.330888
19.0,1740,25994.103978
20.0,1752,26069.999358
20.0,1722,26149.556378
21.0,1662,26223.360103
21.0,1658,26298.488331
20.0,1793,26379.39737
21.0,1671,26454.664687
19.0,1754,26530.505578
19.0,1782,26611.317067
21.0,1667,26686.830727
20.0,1765,26767.732253
21.0,1666,26843.399311
21.0,1659,26918.97987
21.0,1734,26993.943545
21.0,1667,27068.656207
20.0,1732,27147.947961
19.0,1940,27233.03661
19.0,1766,27312.519335
21.0,1660,27387.078592
20.0,1769,27466.879381
20.0,1735,27544.843162
21.0,1657,27619.473665
21.0,1695,27693.387499
21.0,1671,27768.250989
19.0,1840,27853.736659
21.0,1667,27928.539541
20.0,1742,28004.360091
21.0,1670,28078.782948
21.0,1669,28153.720453
18.0,1942,28243.627656
20.0,1762,28319.314573
21.0,1669,28393.943939
21.0,1679,28469.285166
21.0,1673,28544.015841
21.0,1676,28623.520674
20.0,1771,28700.499574
21.0,1667,28774.756163
21.0,1674,28850.615841
21.0,1668,28926.582511
21.0,1668,29001.67309
20.0,1783,29082.010208
21.0,1666,29156.699498
18.0,1821,29242.801608
15.0,2142,29338.283972
19.0,1731,29418.746595
14.0,2015,29512.016266
18.0,1993,29598.986907
19.0,1968,29686.16667
17.0,1988,29777.318551
18.0,1896,29862.619138
21.0,1662,29938.246711
21.0,1660,30013.444977
21.0,1667,30089.273215
20.0,1770,30170.825454
20.0,1745,30246.427863
21.0,1667,30321.151635
15.0,2151,30420.49972
19.0,1791,30501.998955
17.0,2008,30594.258589
16.0,1965,30682.853615
18.0,1850,30764.512991
21.0,1658,30841.637164
21.0,1677,30917.435596
21.0,1748,30998.781353
20.0,1712,31074.228792
21.0,1669,31150.494544
15.0,2203,31253.339153
21.0,1677,31328.904656
21.0,1671,31403.751585
20.0,1686,31479.391511
20.0,1758,31559.083316
20.0,1714,31634.41658
17.0,1928,31721.234468
21.0,1669,31796.15162
16.0,2012,31887.473842
21.0,1662,31961.911973
21.0,1666,32036.935435
21.0,1673,32111.347178
21.0,1677,32185.881715
21.0,1746,32262.295807
21.0,1662,32337.35446
21.0,1669,32411.785346
21.0,1744,32492.036456
21.0,1659,32566.911569
21.0,1662,32641.346539
21.0,1667,32715.912381
20.0,1712,32791.782824
21.0,1659,32866.178529
19.0,1914,32953.031157
21.0,1659,33028.868772
21.0,1669,33102.648322
21.0,1661,33177.839955
21.0,1675,33253.178643
21.0,1667,33328.628598
21.0,1671,33404.272062
21.0,1678,33478.781653
21.0,1668,33553.332767
19.0,1827,33638.663271
18.0,1820,33720.067568
21.0,1680,33794.90061
21.0,1657,33868.843791
21.0,1675,33953.104281
21.0,1671,34027.209217
21.0,1676,34101.529072
19.0,1912,34187.024416
19.0,1928,34273.341119
21.0,1663,34347.998789
21.0,1658,34422.092602
19.0,1856,34502.773617
14.0,2320,34609.632137
21.0,1714,34685.80062
20.0,1779,34765.212652
21.0,1662,34840.072614
21.0,1691,34914.968157
21.0,1656,34989.938243
21.0,1658,35063.821019
20.0,1766,35143.692439
21.0,1658,35217.972521
21.0,1658,35292.133659
21.0,1668,35365.766128
21.0,1658,35434.971577
21.0,1669,35509.245107
21.0,1671,35588.666428
20.0,1731,35664.264634
19.0,1761,35744.996447
20.0,1758,35824.59552
21.0,1665,35895.057093
19.0,1775,35974.426571
20.0,1729,36052.923136
21.0,1731,36128.762109
21.0,1708,36208.17039
21.0,1675,36283.170041
21.0,1659,36358.2961
21.0,1666,36432.878774
21.0,1655,36507.178594
18.0,1875,36588.889375
21.0,1661,36662.811285
21.0,1709,36741.462351
20.0,1727,36816.751286
20.0,1798,36896.924962
20.0,1818,36977.079197
20.0,1806,37056.76439
21.0,1664,37130.758825
20.0,1762,37210.771924
18.0,1903,37297.447526
21.0,1661,37372.229834
19.0,1759,37451.299424
21.0,1739,37526.886945
19.0,1861,37611.886364
18.0,2123,37703.032492
20.0,1698,37782.561518
19.0,1870,37863.637177
19.0,1822,37944.620105
20.0,1712,38022.809223
20.0,1820,38103.784011
21.0,1677,38177.374027
20.0,1886,38262.409745
21.0,1665,38336.132295
21.0,1658,38410.180657
20.0,1848,38494.283154
21.0,1664,38569.00577
21.0,1661,38643.675744
21.0,1678,38718.344409
21.0,1656,38791.914956
21.0,1675,38865.744459
21.0,1769,38945.960571
21.0,1696,39020.122263
18.0,1836,39100.938099
21.0,1660,39175.304297
21.0,1671,39249.6398
21.0,1669,39322.770249
21.0,1667,39396.402019
20.0,1820,39481.237773
21.0,1667,39555.354652
21.0,1666,39630.236108
20.0,1722,39706.138486
21.0,1673,39781.983359
21.0,1670,39856.390663
18.0,1909,39942.327961
21.0,1660,40016.994925
21.0,1666,40092.297471
20.0,1730,40172.815117
20.0,1774,40248.958143
17.0,1980,40340.290188
16.0,1947,40425.810374
20.0,1680,40500.707982
21.0,1665,40574.702056
20.0,1757,40653.962234
21.0,1658,40727.932312
20.0,1713,40804.521005
19.0,1772,40885.600647
21.0,1666,40959.535253
20.0,1708,41034.126468
21.0,1665,41108.633467
20.0,1742,41188.253747
21.0,1807,41268.422878
17.0,1960,41361.192088
16.0,1989,41451.928336
21.0,1707,41526.993752
21.0,1662,41601.314329
21.0,1678,41675.755807
20.0,1734,41756.141166
21.0,1666,41830.956559
21.0,1666,41904.314499
21.0,1662,41977.836494
19.0,1858,42058.575282
21.0,1659,42133.143417
20.0,1722,42212.550439
20.0,1741,42288.339628
21.0,1696,42362.806999
21.0,1656,42436.610963
20.0,1818,42523.739133
21.0,1669,42599.118839
19.0,1804,42679.068463
20.0,1764,42753.906548
21.0,1670,42828.566771
18.0,1890,42913.891184
16.0,1987,43004.723678
21.0,1665,43079.308641
21.0,1667,43155.29395
21.0,1656,43230.084478
21.0,1666,43305.412793
21.0,1657,43379.870034
21.0,1661,43450.525396
21.0,1662,43524.41655
21.0,1667,43599.188376
20.0,1728,43680.931487
21.0,1693,43757.158447
21.0,1712,43837.118797
20.0,1747,43911.888449
21.0,1711,43991.790165
21.0,1671,44067.162959
21.0,1661,44141.605207
21.0,1661,44210.91802
20.0,1731,44292.866321
21.0,1678,44368.056316
21.0,1657,44444.030294
20.0,1781,44527.921011
21.0,1670,44604.572995
20.0,1889,44689.680336
21.0,1658,44768.211263
21.0,1660,44846.190114
21.0,1661,44918.037856
20.0,1749,44993.194953
21.0,1659,45067.6898
21.0,1657,45141.126272
21.0,1658,45215.868984
21.0,1667,45291.056003
21.0,1661,45364.85429
21.0,1669,45439.828487
21.0,1668,45514.233918
21.0,1668,45588.755496
21.0,1657,45663.752548
20.0,1741,45742.222006
21.0,1673,45817.625439
21.0,1669,45892.36789
21.0,1674,45967.714734
21.0,1661,46041.020916
21.0,1668,46115.766377
21.0,1662,46190.352726
21.0,1658,46265.359435
21.0,1670,46339.183727
21.0,1667,46413.719113
20.0,1762,46489.10907
21.0,1679,46564.589324
21.0,1659,46639.551429
21.0,1665,46715.292744
21.0,1656,46790.142138
21.0,1660,46865.022193
21.0,1667,46939.225871
21.0,1669,47013.513096
21.0,1677,47089.15312
21.0,1656,47164.227352
21.0,1671,47238.630471
21.0,1668,47312.851926
21.0,1658,47387.732862
21.0,1661,47463.766479
20.0,1810,47544.68439
21.0,1672,47619.286683
21.0,1659,47695.1993
20.0,1723,47773.862082
21.0,1673,47848.212969
21.0,1659,47922.360914
15.0,2218,48021.035131
21.0,1676,48095.771279
20.0,1763,48175.438577
21.0,1671,48250.885392
21.0,1666,48325.585004
21.0,1660,48399.722948
21.0,1679,48474.720395
21.0,1666,48548.908797
21.0,1656,48622.968977
21.0,1674,48697.016834
21.0,1667,48771.541505
21.0,1672,48846.496785
21.0,1672,48920.812012
21.0,1678,48994.672296
17.0,2103,49091.942433
21.0,1672,49166.935337
21.0,1660,49240.960278
21.0,1656,49315.945642
21.0,1661,49391.738061
21.0,1667,49467.615647
21.0,1657,49537.898689
21.0,1667,49612.401886
21.0,1788,49692.235042
21.0,1666,49767.077747
21.0,1659,49843.318391
21.0,1677,49917.525602
21.0,1660,49991.356735
21.0,1672,50066.444697
21.0,1673,50145.236259
21.0,1658,50215.161126
20.0,1741,50296.323668
21.0,1672,50370.723598
19.0,1812,50450.802416
21.0,1672,50526.129819
21.0,1661,50601.501654
21.0,1667,50676.256732
21.0,1659,50750.885637
21.0,1661,50825.540521
21.0,1667,50901.494469
21.0,1666,50976.359905
21.0,1667,51050.820455
21.0,1656,51125.752577
21.0,1661,51199.918621
21.0,1664,51274.231505
21.0,1656,51349.057887
21.0,1668,51423.571481
20.0,1918,51508.895407
20.0,1799,51588.998487
21.0,1663,51662.819799
21.0,1659,51736.770665
21.0,1662,51811.581022
21.0,1664,51885.658634
21.0,1668,51959.604386
21.0,1656,52034.563829
21.0,1669,52110.337602
21.0,1664,52183.849091
21.0,1672,52257.933261
21.0,1660,52332.347191
21.0,1661,52406.254702
21.0,1666,52480.66708
21.0,1660,52555.075342
21.0,1662,52628.986427
21.0,1655,52702.864283
19.0,1838,52783.596258
20.0,1775,52864.700036
19.0,1822,52946.216492
20.0,1716,53021.235287
21.0,1740,53100.642588
19.0,2034,53193.075425
21.0,1694,53267.436567
21.0,1711,53342.834517
21.0,1665,53418.985734
21.0,1659,53493.466933
21.0,1662,53567.961991
21.0,1727,53648.016041
21.0,1662,53723.134253
21.0,1668,53797.672358
19.0,1879,53879.208796
20.0,1762,53959.127679
21.0,1673,54033.155262
21.0,1661,54107.070905
21.0,1664,54181.381537
21.0,1664,54255.559236
21.0,1658,54331.178754
21.0,1661,54405.987532
21.0,1662,54480.391698
21.0,1658,54556.585493
20.0,1730,54632.100349
21.0,1712,54712.223188
21.0,1661,54786.884914
20.0,1883,54868.22924
21.0,1664,54942.072477
21.0,1666,55016.628007
21.0,1657,55091.379604
21.0,1725,55171.495205
21.0,1662,55245.978845
20.0,1741,55321.362855
21.0,1659,55396.337424
21.0,1665,55471.15156
21.0,1659,55545.439974
21.0,1713,55626.214969
21.0,1728,55700.994761
21.0,1659,55776.510097
21.0,1665,55851.521129
21.0,1695,55926.998527
20.0,1719,56006.547702
21.0,1661,56081.387457
